ID,ES Score,OkapiTF Score,TFIDF Score,BM25 Score,Laplace Score,JM Score,Label
94-AP890518-0014,6.459753,0.801793,1.082276,2.703865,-21.636279,0.021591,0
94-AP890518-0146,4.466692,0.567258,0.765695,2.103712,-22.957032,0.007763,0
94-AP890520-0024,11.920742,1.417682,1.977313,4.692691,-20.845885,0.049613,0
94-AP890520-0100,2.727863,0.238037,0.321307,1.266777,-23.65096,0.00184,0
94-AP890522-0060,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890522-0328,6.770653,0.836031,1.190264,2.64632,-22.396463,0.040341,0
94-AP890524-0269,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890527-0071,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890531-0194,3.171438,0.436235,0.588838,1.816107,-23.244967,0.00451,0
94-AP890531-0256,4.319308,0.693188,0.986897,2.280957,-22.956208,0.016585,0
94-AP890602-0114,3.171438,0.437966,0.591176,1.817316,-23.244952,0.004548,0
94-AP890607-0013,4.625584,0.499865,0.674727,2.062047,-22.957642,0.005597,0
94-AP890607-0143,3.35319,0.477797,0.64494,1.843079,-23.244626,0.005538,0
94-AP890608-0049,4.553598,0.46309,0.625088,1.834,-23.244739,0.005146,0
94-AP890608-0089,6.055867,0.703129,0.949098,1.939994,-23.243476,0.026478,0
94-AP890608-0263,2.212184,0.194414,0.262423,1.208462,-23.651766,0.001406,0
94-AP890609-0132,3.111097,0.441641,0.327186,1.329328,-23.649984,-8.3615,0
94-AP890609-0259,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890612-0246,6.116515,0.724548,0.978009,2.174456,-22.956048,0.021389,0
94-AP890612-0257,4.149889,0.40625,0.548365,1.793833,-23.245257,0.003903,0
94-AP890613-0191,3.008375,0.59706,0.805923,2.24793,-22.73424,0.008404,0
94-AP890613-0229,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890614-0028,6.510691,0.793048,1.070471,2.335757,-22.732821,0.033495,0
94-AP890614-0060,8.596561,0.927581,1.294607,4.19173,-21.45559,0.010124,0
94-AP890615-0297,2.727863,0.398426,0.537803,1.787568,-23.24534,0.003759,0
94-AP890616-0090,6.439024,0.832787,1.124112,2.689518,-21.77848,0.028643,0
94-AP890616-0192,2.86126,0.405256,0.547022,1.793047,-23.245267,0.003884,0
94-AP890617-0063,5.831988,0.792255,1.069401,2.67168,-21.779111,0.02071,0
94-AP890617-0147,2.86126,0.255296,0.344603,1.285466,-23.650717,0.002037,0
94-AP890620-0215,6.079643,0.752481,1.071313,2.447894,-22.733055,0.022384,0
94-AP890622-0108,2.60635,0.234329,0.316302,1.262481,-23.651017,0.0018,0
94-AP890623-0025,5.355977,0.639852,0.863685,2.357586,-22.552017,0.009953,0
94-AP890626-0074,6.137883,0.708898,0.956885,2.455585,-22.397566,0.014008,0
94-AP890626-0275,4.882933,0.485209,0.654945,2.051716,-22.957797,0.00523,0
94-AP890627-0203,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890627-0206,3.787284,0.837617,1.130631,2.628023,-22.040275,0.032929,0
94-AP890627-0208,3.557042,0.494206,0.667088,1.852668,-23.244507,0.006022,0
94-AP890628-0032,5.044317,0.839979,1.13382,2.62896,-22.040249,0.033744,0
94-AP890628-0043,5.23615,0.550396,0.742935,2.219303,-22.734726,0.006712,0
94-AP890628-0192,5.895659,0.804003,1.085258,2.583836,-22.145812,0.025162,0
94-AP890629-0048,3.259783,0.640999,0.865233,2.271622,-22.733847,0.010579,0
94-AP890629-0105,5.612876,0.698158,0.942387,2.387272,-22.551458,0.013798,0
94-AP890630-0066,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890630-0070,6.611838,0.81056,1.09411,2.548499,-22.263325,0.028088,0
94-AP890630-0104,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890630-0232,2.188403,0.291865,0.216225,0.935305,-23.651329,-8.442809,0
94-AP890630-0293,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890702-0068,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890704-0150,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890705-0145,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890705-0212,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890706-0051,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890706-0116,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890707-0127,5.494294,0.719402,0.971063,2.397053,-22.551277,0.015787,0
94-AP890707-0208,2.686356,0.362861,0.268822,1.128239,-23.650553,-8.409122,0
94-AP890707-0213,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890710-0011,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890710-0099,6.571327,0.800126,1.080025,2.657851,-21.858812,0.022339,0
94-AP890711-0034,6.778967,0.84,1.133848,2.674896,-21.858254,0.031412,0
94-AP890711-0218,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890714-0283,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890715-0008,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890718-0050,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890719-0285,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890720-0116,6.786168,0.856637,1.2196,2.876959,-21.635322,0.034588,0
94-AP890720-0225,3.008375,0.288194,0.389011,1.316035,-23.650334,0.002463,0
94-AP890720-0231,6.185568,0.807904,1.150219,2.566104,-22.550624,0.033057,0
94-AP890720-0241,3.008375,0.285707,0.385653,1.313924,-23.65036,0.002428,0
94-AP890720-0291,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890721-0018,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890721-0044,6.418428,0.811394,1.095235,2.586897,-22.145734,0.026829,0
94-AP890721-0175,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890723-0028,3.668554,0.720028,0.971908,2.397334,-22.551271,0.015852,0
94-AP890723-0099,5.556323,0.61201,0.871324,2.243442,-22.9567,0.00986,0
94-AP890724-0077,2.212184,0.194642,0.262732,1.208819,-23.651761,0.001408,0
94-AP890726-0058,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890726-0092,3.750843,0.649541,0.876764,2.42457,-22.398228,0.010096,0
94-AP890726-0309,11.084744,1.348992,1.887376,4.788098,-20.109746,0.055889,0
94-AP890727-0061,4.194542,0.438694,0.592158,1.404981,-23.649314,0.005976,0
94-AP890727-0234,7.284155,0.801592,1.125085,3.694007,-21.86087,0.009003,0
94-AP890727-0243,6.490889,0.856601,1.219549,2.828357,-21.858036,0.037324,0
94-AP890728-0064,9.340331,0.950108,1.317575,3.783632,-22.146214,0.010763,0
94-AP890731-0024,3.171438,0.302967,0.408951,1.327984,-23.650189,0.002679,0
94-AP890731-0268,4.049395,0.39194,0.529049,1.38362,-23.649547,0.004472,0
94-AP890801-0217,5.486523,0.447737,0.620906,2.567939,-22.959296,0.003217,0
94-AP890802-0211,4.625584,0.480978,0.649234,2.048637,-22.957844,0.005129,0
94-AP890802-0251,5.578089,0.625345,0.844103,2.349471,-22.552172,0.009242,0
94-AP890803-0052,2.86126,0.262587,0.354445,1.29277,-23.650624,0.002125,0
94-AP890803-0114,2.727863,0.25373,0.342489,1.283854,-23.650737,0.002019,0
94-AP890803-0265,6.796196,0.874711,1.245333,2.835784,-21.857808,0.04651,0
94-AP890803-0314,4.007762,0.4234,0.571513,1.806892,-23.245086,0.004238,0
94-AP890805-0152,4.302466,0.414388,0.559349,1.800141,-23.245174,0.004058,0
94-AP890807-0008,6.387281,0.859302,1.159902,2.767505,-21.399451,0.033495,0
94-AP890808-0189,3.008375,0.26052,0.351655,1.290733,-23.650649,0.0021,0
94-AP890809-0051,6.483619,0.78123,1.05452,2.574092,-22.14606,0.020995,0
94-AP890810-0213,2.212184,0.322997,0.435987,1.714956,-23.246342,0.002617,0
94-AP890810-0224,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890811-0017,4.937891,0.536676,0.724416,1.875148,-23.244232,0.007551,0
94-AP890811-0041,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890812-0015,3.557042,0.332155,0.448349,1.348982,-23.649941,0.003162,0
94-AP890812-0034,3.259783,0.318721,0.430216,1.339714,-23.650049,0.00293,0
94-AP890815-0199,3.524878,0.331405,0.447337,1.724344,-23.246208,0.002726,0
94-AP890816-0236,6.344985,1.158372,0.81363,2.753574,-22.732715,-7.359738,0
94-AP890817-0177,3.987452,0.609347,0.451428,1.717343,-23.24484,-8.270478,0
94-AP890817-0200,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890819-0156,2.46225,0.333644,0.247177,1.050247,-23.650833,-8.423868,0
94-AP890819-0160,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890820-0016,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890822-0032,5.612876,0.606357,0.818473,2.253187,-22.734152,0.008808,0
94-AP890823-0233,2.86126,0.411299,0.555179,1.79777,-23.245205,0.003998,0
94-AP890823-0238,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890823-0243,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890824-0091,6.587022,0.812564,1.096814,2.642639,-21.945446,0.025246,0
94-AP890824-0210,5.754823,0.501311,0.6952,2.631378,-22.958479,0.003803,0
94-AP890824-0215,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890824-0218,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890825-0178,6.032414,0.696468,0.940106,2.449466,-22.397695,0.013019,0
94-AP890828-0001,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890828-0024,5.671828,0.811394,1.095235,2.586897,-22.145734,0.026829,0
94-AP890828-0045,6.027972,0.702859,0.948732,2.499829,-22.264459,0.013061,0
94-AP890830-0084,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890831-0038,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890831-0223,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890902-0167,4.293951,0.661232,0.489867,1.827574,-22.957753,-8.24706,0
94-AP890904-0013,2.523372,0.433658,0.601382,2.549267,-22.959544,0.003075,0
94-AP890906-0305,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890907-0162,5.578089,0.620655,0.837772,2.346778,-22.552223,0.009027,0
94-AP890908-0236,3.042338,0.287194,0.408881,1.387175,-23.650344,0.002449,0
94-AP890908-0267,5.799237,0.639852,0.863685,2.357586,-22.552017,0.009953,0
94-AP890911-0287,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890913-0257,6.405989,0.861555,1.226603,2.749109,-22.145242,0.046316,0
94-AP890914-0044,2.86126,0.267684,0.361325,1.297686,-23.650562,0.002189,0
94-AP890914-0095,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890915-0219,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890916-0166,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890919-0211,6.718107,0.844598,1.202461,2.883779,-21.571141,0.030242,0
94-AP890919-0224,6.645514,0.835929,1.190118,2.867817,-21.635669,0.028388,0
94-AP890920-0276,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890921-0006,6.453849,0.77306,1.043491,2.191132,-22.955825,0.035876,0
94-AP890921-0150,5.170605,0.571173,0.770981,2.105876,-22.957,0.007921,0
94-AP890924-0047,3.452109,0.853547,1.152134,2.698083,-21.77818,0.035046,0
94-AP890926-0264,5.962219,0.84063,1.196812,2.799565,-21.945094,0.03263,0
94-AP890926-0267,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890927-0122,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP890927-0231,4.194542,0.404391,0.545855,1.389724,-23.64948,0.004821,0
94-AP890927-0247,3.35319,0.570517,0.770095,2.105515,-22.957006,0.007894,0
94-AP890927-0260,3.70997,0.343888,0.489597,1.430829,-23.649853,0.003381,0
94-AP890927-0290,5.327538,0.559585,0.755339,2.099398,-22.957094,0.007467,0
94-AP890928-0245,4.400655,0.702032,0.520093,1.911307,-22.957448,-8.20905,0
94-AP890928-0247,4.19674,0.383648,0.546202,1.872332,-23.245505,0.003503,0
94-AP890930-0020,6.864968,0.87006,1.174423,2.797287,-21.208685,0.035954,0
94-AP891002-0210,5.764968,0.7895,1.065682,2.491187,-22.396826,0.024887,0
94-AP891003-0213,5.884472,1.024348,0.719493,2.538262,-22.956076,-7.819014,0
94-AP891004-0248,3.70997,0.796078,1.133382,2.681789,-22.26346,0.024695,0
94-AP891004-0279,5.800666,0.637218,0.86013,2.498894,-22.14804,0.009104,0
94-AP891005-0005,4.12069,0.418715,0.56519,1.396358,-23.649407,0.005264,0
94-AP891006-0260,6.369778,0.822648,1.17121,2.693016,-22.263217,0.031599,0
94-AP891010-0277,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891011-0147,2.814436,0.395577,0.293059,1.213336,-23.65029,-8.390885,0
94-AP891011-0198,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891012-0317,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891012-0327,6.727015,0.863849,1.229869,2.941886,-21.253158,0.034033,0
94-AP891013-0064,6.25364,0.836064,1.190311,2.879934,-21.571296,0.028009,0
94-AP891014-0055,6.847684,0.888786,1.265371,2.931638,-21.398856,0.046714,0
94-AP891014-0145,3.207242,0.3069,0.436936,1.403856,-23.650153,0.002739,0
94-AP891016-0219,8.653506,0.946034,1.311926,3.781081,-22.146245,0.010652,0
94-AP891016-0232,6.933582,0.875151,1.245959,2.907768,-21.510107,0.04084,0
94-AP891017-0243,6.439095,0.883547,1.257913,2.858155,-21.777771,0.050441,0
94-AP891018-0242,5.888057,0.891685,1.269499,2.924253,-21.452763,0.04939,0
94-AP891019-0026,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891019-0286,5.612876,0.724414,0.977828,2.46297,-22.397411,0.015416,0
94-AP891020-0040,3.008375,0.432247,0.583455,1.813292,-23.245003,0.004423,0
94-AP891020-0161,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891020-0164,3.259783,0.29487,0.398021,1.321556,-23.650267,0.002558,0
94-AP891024-0108,5.022653,0.512771,0.692149,2.070736,-22.957513,0.005946,0
94-AP891025-0090,4.6103,0.744099,0.551258,1.995057,-23.244152,-8.119556,0
94-AP891029-0038,6.695068,0.909225,1.22729,2.701363,-21.857399,0.083495,0
94-AP891029-0067,6.185568,0.859259,1.223333,2.707485,-22.262906,0.049227,0
94-AP891030-0032,5.799237,0.815539,1.100831,2.664612,-21.85859,0.025238,0
94-AP891101-0045,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891102-0067,3.668554,0.68194,0.920495,2.291323,-22.733526,0.013436,0
94-AP891103-0163,4.835862,0.524764,0.708336,1.869157,-23.244305,0.007075,0
94-AP891103-0201,6.369778,0.839979,1.195884,2.772852,-22.040249,0.033744,0
94-AP891106-0182,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891107-0299,5.481418,0.648884,0.875876,2.362483,-22.551923,0.010436,0
94-AP891108-0153,10.485516,1.189684,1.669171,4.196591,-21.08499,0.039319,0
94-AP891108-0270,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891108-0271,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891109-0248,1.846188,0.230762,0.170958,0.75953,-23.652378,-8.466759,0
94-AP891109-0257,2.635775,0.584103,0.804798,3.071101,-22.553913,0.004671,0
94-AP891109-0265,3.452109,0.803515,1.0846,2.583632,-22.145817,0.025058,0
94-AP891110-0095,5.109079,0.863229,0.639514,2.218992,-23.243722,-7.881335,0
94-AP891112-0042,5.121566,0.565923,0.763895,2.229269,-22.734555,0.007221,0
94-AP891113-0008,12.124578,1.439273,2.008605,5.200067,-19.403658,0.050378,0
94-AP891113-0157,5.327538,0.586698,0.791936,2.114211,-22.956881,0.008589,0
94-AP891115-0290,5.170605,0.524693,0.708241,2.078443,-22.957399,0.006293,0
94-AP891117-0093,5.373188,0.695461,0.938747,2.532505,-22.147141,0.012234,0
94-AP891121-0022,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891121-0044,3.668554,0.354952,0.479121,1.363352,-23.649775,0.003603,0
94-AP891125-0057,5.355977,0.626292,0.845381,2.35001,-22.552161,0.009286,0
94-AP891126-0021,10.724271,1.259753,1.767606,4.76203,-19.609795,0.05535,0
94-AP891126-0046,4.750776,0.775987,1.047442,2.626369,-21.945943,0.019149,0
94-AP891126-0048,9.62261,1.063071,1.489677,3.947961,-21.704195,0.019973,0
94-AP891129-0221,5.649172,0.616668,0.877955,2.014682,-23.243818,0.012357,0
94-AP891129-0292,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891202-0030,3.75413,0.561287,0.415824,1.611292,-23.649425,-8.255323,0
94-AP891203-0015,2.635775,0.240458,0.342342,1.339012,-23.650924,0.001867,0
94-AP891204-0071,4.049395,0.398548,0.537967,1.3869,-23.649511,0.004653,0
94-AP891205-0080,6.29525,0.876383,1.247713,2.754807,-22.145107,0.057854,0
94-AP891208-0092,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891208-0241,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891209-0030,3.195299,0.460738,0.341333,1.376154,-23.649876,-8.347809,0
94-AP891211-0324,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891212-0200,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891212-0261,7.117895,0.896685,1.276617,2.844443,-21.857544,0.065123,0
94-AP891213-0104,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891213-0288,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
94-AP891214-0213,2.86126,0.249522,0.336809,1.279442,-23.650794,0.001969,0
94-AP891214-0226,6.511718,0.843969,1.201565,2.857594,-21.704367,0.031114,0
94-AP891220-0101,6.185568,0.843846,1.20139,2.649295,-22.396406,0.044717,0
94-AP891221-0027,4.750776,0.509613,0.687886,2.068644,-22.957544,0.005858,0
94-AP891222-0295,4.709346,0.549733,0.74204,2.30141,-22.553112,0.006465,0
94-AP891231-0015,6.116515,0.7131,0.962557,2.170231,-22.956105,0.019393,0
94-AP890612-0019,9.501868,1.074634,1.478025,3.748753,-22.039963,0.019198,0
94-AP890729-0138,9.680835,0.989699,1.360165,3.701757,-22.040574,0.014811,0
94-AP890825-0201,7.378524,0.961053,1.342636,3.602986,-22.263438,0.013263,0
94-AP891205-0167,4.80441,0.936716,1.302721,3.991047,-21.859515,0.010083,0
94-AP891206-0063,6.780781,0.903087,1.285732,2.983436,-21.047918,0.051613,0
94-AP890828-0040,6.602544,0.90295,1.285537,2.952229,-21.298684,0.055107,0
94-AP891023-0030,7.099643,0.89685,1.276852,2.961888,-21.208039,0.049269,0
94-AP890810-0103,4.938059,0.91478,1.272288,3.975019,-21.859732,0.009561,0
94-AP890410-0058,7.091608,0.892962,1.271317,2.948098,-21.298897,0.047933,0
94-AP890701-0006,6.96695,0.888805,1.265398,2.841381,-21.857638,0.057059,0
94-AP890808-0208,4.659433,0.888058,1.264335,2.791971,-22.039752,0.064448,0
94-AP891022-0098,6.942471,0.883104,1.257282,2.966246,-21.12521,0.040794,0
94-AP890726-0272,6.116292,0.880413,1.253451,2.856895,-21.777812,0.04829,0
94-AP890601-0356,6.777418,0.88018,1.253119,2.97364,-21.04856,0.038929,0
94-AP890620-0228,7.029012,0.8796,1.252294,2.927775,-21.399037,0.0417,0
94-AP890620-0257,6.902473,0.8766,1.248022,2.90838,-21.510082,0.041541,0
94-AP891113-0112,8.544482,0.905268,1.245589,3.52745,-22.263852,0.011315,0
94-AP891222-0235,6.70543,0.873463,1.243556,2.813057,-21.944711,0.047933,0
94-AP890221-0063,6.965548,0.873059,1.242981,2.853906,-21.777911,0.043851,0
94-AP890808-0193,6.673917,0.871779,1.241159,2.8346,-21.857845,0.044757,0
94-AP890602-0204,6.982359,0.871144,1.240255,2.853121,-21.777937,0.042816,0
94-AP891211-0278,6.25364,0.870647,1.239547,2.938571,-21.299388,0.036837,0
94-AP891103-0231,6.235527,0.870381,1.239168,2.852807,-21.777947,0.042416,0
94-AP890928-0310,6.550773,0.870381,1.239168,2.852807,-21.777947,0.042416,0
94-AP890222-0065,7.016859,0.87,1.238625,2.85265,-21.777952,0.042218,0
94-AP890119-0168,6.92111,0.869333,1.237677,2.811409,-21.944758,0.045343,0
94-AP890214-0240,6.630305,0.868927,1.237097,2.711126,-22.262828,0.057227,0
94-AP890216-0260,6.909569,0.868336,1.236257,2.751736,-22.14518,0.05101,0
94-AP891010-0279,6.511718,0.86611,1.233088,2.893179,-21.570763,0.037537,0
94-AP891004-0258,6.511718,0.864014,1.230103,2.903005,-21.510309,0.03609,0
94-AP891107-0273,6.709222,0.863169,1.2289,2.902639,-21.510325,0.03577,0
94-AP890612-0273,6.301938,0.861058,1.225895,2.83021,-21.857979,0.039262,0
94-AP890218-0073,5.754823,0.873291,1.223141,3.675561,-22.04163,0.010637,0
94-AP890917-0084,6.928474,0.858343,1.222029,2.847791,-21.778113,0.036897,0
94-AP890611-0031,6.976441,0.905252,1.221927,2.805967,-21.252206,0.056212,0
94-AP890716-0026,6.926166,0.858134,1.221732,2.900446,-21.510418,0.033965,0
94-AP891103-0230,5.708177,0.858008,1.221553,2.932984,-21.299678,0.03242,0
94-AP890324-0213,6.280907,0.8573,1.220545,2.900081,-21.510433,0.033682,0
94-AP891103-0005,6.832314,0.856601,1.219549,2.828357,-21.858036,0.037324,0
94-AP891113-0250,5.983314,0.85474,1.216901,2.876138,-21.635353,0.033924,0
94-AP890202-0029,6.709222,0.854425,1.216452,2.876001,-21.635358,0.033816,0
94-AP890621-0043,5.101266,0.872569,1.21628,3.330756,-22.551048,0.010297,0
94-AP891030-0248,6.207177,0.85402,1.215874,2.861963,-21.704212,0.034373,0
94-AP890705-0185,6.880864,0.853547,1.215201,2.845759,-21.77818,0.035046,0
94-AP891114-0259,6.235527,0.853388,1.214976,2.827011,-21.858078,0.036032,0
94-AP891017-0222,6.351561,0.853273,1.214811,2.652821,-22.396339,0.051298,0
94-AP890818-0201,5.895418,0.852932,1.214326,2.705062,-22.262958,0.045034,0
94-AP890112-0167,8.377847,0.882345,1.213852,3.512643,-22.264038,0.010615,0
94-AP891027-0236,6.187085,0.852429,1.21361,2.887249,-21.571001,0.032583,0
94-AP890830-0225,4.80121,0.851809,1.212727,2.652278,-22.396349,0.050162,0
94-AP890605-0034,6.545947,0.84994,1.210066,2.744523,-22.145351,0.039897,0
94-AP890802-0259,6.046014,0.848498,1.208013,2.581131,-22.55037,0.057854,0
94-AP890426-0231,6.261918,0.848441,1.207933,2.843573,-21.778252,0.03325,0
94-AP890818-0193,6.593342,0.848137,1.2075,2.905508,-21.453601,0.030447,0
94-AP891113-0220,6.709222,0.847293,1.206297,2.859049,-21.704315,0.032129,0
94-AP890523-0141,6.914366,0.844832,1.202794,2.842014,-21.778304,0.032077,0
94-AP890222-0257,6.890886,0.844518,1.202347,2.742345,-22.145403,0.037429,0
94-AP890710-0232,6.656403,0.84423,1.201937,2.701678,-22.26303,0.040238,0
94-AP890908-0242,6.632945,0.84406,1.201695,2.801017,-21.945053,0.033794,0
94-AP890630-0239,6.824189,0.843442,1.200815,2.74191,-22.145413,0.036972,0
94-AP890412-0248,6.317633,0.843397,1.200751,2.841391,-21.778325,0.031631,0
94-AP890330-0232,6.423358,0.841987,1.198744,2.856722,-21.704398,0.030536,0
94-AP891213-0275,6.100517,0.84161,1.198206,2.840612,-21.778351,0.03109,0
94-AP891006-0209,6.377617,0.841253,1.197699,2.840456,-21.778356,0.030984,0
94-AP890718-0235,6.427098,0.839612,1.195363,2.821136,-21.858259,0.031294,0
94-AP891115-0252,6.511718,0.839032,1.194536,2.855414,-21.704444,0.029707,0
94-AP891006-0069,6.852414,0.838729,1.194105,2.699507,-22.263077,0.037662,0
94-AP890105-0237,6.100517,0.838349,1.193563,2.868906,-21.635628,0.029008,0
94-AP890330-0246,6.423358,0.837725,1.192676,2.854834,-21.704465,0.029354,0
94-AP891115-0281,6.377617,0.836748,1.191284,2.854398,-21.704481,0.029094,0
94-AP890216-0066,7.154242,0.863268,1.190932,3.297679,-22.55111,0.010031,0
94-AP890309-0223,6.377617,0.836294,1.190638,2.838279,-21.778428,0.029574,0
94-AP890419-0070,6.369778,0.835986,1.1902,2.738868,-22.145485,0.03406,0
94-AP891212-0244,5.977285,0.835704,1.189798,2.698303,-22.263103,0.036369,0
94-AP890214-0224,5.927388,0.832831,1.185708,2.737566,-22.145516,0.032949,0
94-AP890216-0016,6.876425,0.831538,1.183866,2.769297,-22.040342,0.030984,0
94-AP891224-0010,6.80178,0.831132,1.18329,2.64443,-22.396499,0.037977,0
94-AP890123-0237,6.306404,0.831027,1.183139,2.877631,-21.571389,0.026821,0
94-AP890905-0178,6.440157,0.830938,1.183013,2.913659,-21.348943,0.025745,0
94-AP890901-0091,5.168141,0.830873,1.18292,2.477023,-22.732625,0.057854,0
94-AP890221-0170,6.337363,0.830237,1.182015,2.865235,-21.635767,0.027016,0
94-AP891214-0060,6.511718,0.829257,1.18062,2.794674,-21.945234,0.029232,0
94-AP891003-0212,6.509937,0.828531,1.179587,2.695416,-22.263165,0.033602,0
94-AP891123-0159,6.044435,0.828531,1.179585,2.816286,-21.858409,0.028223,0
94-AP891016-0182,6.809612,0.82729,1.177819,2.573442,-22.5505,0.041829,0
94-AP890227-0335,5.750712,0.826462,1.17664,2.849763,-21.704646,0.026585,0
94-AP890619-0096,4.753002,0.825639,1.175468,2.572829,-22.55051,0.040923,0
94-AP890330-0155,5.331067,0.825579,1.175383,2.694215,-22.263191,0.032569,0
94-AP891019-0319,6.556817,0.825534,1.17532,2.793048,-21.945281,0.028252,0
94-AP890525-0235,6.634001,0.825517,1.175295,2.833469,-21.778589,0.026868,0
94-AP891102-0282,6.737242,0.824991,1.174546,2.693975,-22.263196,0.032371,0
94-AP890524-0315,6.560448,0.824877,1.174384,2.84904,-21.704672,0.026232,0
94-AP890427-0111,4.835862,0.851176,1.174186,3.290496,-22.551193,0.009696,0
94-AP890425-0055,6.580256,0.824175,1.173385,2.766144,-22.040425,0.028885,0
94-AP890214-0197,5.735861,0.822483,1.170976,2.733235,-22.14562,0.029719,0
94-AP890310-0190,6.301938,0.821463,1.169523,2.732803,-22.14563,0.02943,0
94-AP890830-0086,6.432091,0.820995,1.168857,2.764767,-22.040461,0.028055,0
94-AP890512-0154,5.787303,0.820725,1.168473,2.570991,-22.550541,0.038427,0
94-AP890124-0258,6.322738,0.820436,1.168061,2.892688,-21.45418,0.024083,0
94-AP890711-0254,5.58255,0.820149,1.167652,2.640119,-22.396582,0.033495,0
94-AP891010-0274,6.509937,0.819158,1.166241,2.691577,-22.263248,0.030509,0
